Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 22:17:03,04-07-2024 22:19:34,2m - 31.862s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:17:06,04-07-2024 22:17:44,37.645s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:17:09,04-07-2024 22:17:28,19.316s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:17:28,04-07-2024 22:17:29,0.238s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:17:29,04-07-2024 22:17:38,9.211s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:17:38,04-07-2024 22:17:44,5.801s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:17:45,04-07-2024 22:18:14,29.297s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:17:45,04-07-2024 22:17:49,3.534s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:17:49,04-07-2024 22:17:49,0.004s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:17:49,04-07-2024 22:17:56,7.051s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:17:56,04-07-2024 22:18:14,18.450s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:15,04-07-2024 22:18:32,17.189s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:15,04-07-2024 22:18:18,3.466s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:18,04-07-2024 22:18:18,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:18,04-07-2024 22:18:25,7.284s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:25,04-07-2024 22:18:32,6.376s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:32,04-07-2024 22:18:56,23.775s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:32,04-07-2024 22:18:36,3.644s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:36,04-07-2024 22:18:36,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:36,04-07-2024 22:18:42,5.800s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:42,04-07-2024 22:18:56,14.223s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:56,04-07-2024 22:19:15,18.441s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:56,04-07-2024 22:19:00,3.708s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:19:00,04-07-2024 22:19:00,0.003s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:19:00,04-07-2024 22:19:06,5.945s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:19:06,04-07-2024 22:19:15,8.709s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:19:15,04-07-2024 22:19:34,19.180s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:19:15,04-07-2024 22:19:20,5.034s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:19:20,04-07-2024 22:19:20,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:19:20,04-07-2024 22:19:27,6.765s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:19:27,04-07-2024 22:19:34,7.126s,PASSED
