Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 23:17:29,28-05-2024 23:20:57,3m - 27.498s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 23:17:32,28-05-2024 23:20:57,3m - 24.933s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:17:35,28-05-2024 23:17:54,18.923s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:17:54,28-05-2024 23:18:48,54.130s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 23:18:48,28-05-2024 23:19:02,13.636s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 23:19:02,28-05-2024 23:19:06,3.694s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 23:19:06,28-05-2024 23:19:15,9.655s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 23:19:15,28-05-2024 23:19:23,7.786s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 23:19:23,28-05-2024 23:19:28,4.309s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 23:19:28,28-05-2024 23:19:32,4.877s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 23:19:32,28-05-2024 23:19:36,3.878s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 23:19:36,28-05-2024 23:19:46,9.226s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 23:19:46,28-05-2024 23:19:51,5.075s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 23:19:51,28-05-2024 23:19:55,4.348s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 23:19:55,28-05-2024 23:19:59,3.945s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 23:19:59,28-05-2024 23:20:01,1.991s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 23:20:01,28-05-2024 23:20:06,4.698s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 23:20:06,28-05-2024 23:20:09,3.113s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 23:20:09,28-05-2024 23:20:13,3.908s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:20:13,28-05-2024 23:20:18,5.748s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 23:20:18,28-05-2024 23:20:23,4.262s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:20:23,28-05-2024 23:20:25,2.675s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:20:25,28-05-2024 23:20:57,31.503s,PASSED
