Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 22:10:25,04-07-2024 22:15:19,4m - 53.528s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:10:28,04-07-2024 22:11:32,1m - 3.763s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:10:33,04-07-2024 22:10:53,20.301s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:10:53,04-07-2024 22:10:54,0.683s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:10:54,04-07-2024 22:10:59,5.228s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:10:59,04-07-2024 22:11:32,32.665s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:11:33,04-07-2024 22:12:21,48.048s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:11:33,04-07-2024 22:11:43,10.341s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:11:43,04-07-2024 22:11:43,0.005s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:11:43,04-07-2024 22:11:49,5.797s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:11:49,04-07-2024 22:12:21,31.804s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:12:21,04-07-2024 22:13:04,42.991s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:12:21,04-07-2024 22:12:29,7.368s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:12:29,04-07-2024 22:12:29,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:12:29,04-07-2024 22:12:32,2.842s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:12:32,04-07-2024 22:13:04,32.715s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:13:05,04-07-2024 22:13:51,46.202s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:13:05,04-07-2024 22:13:12,7.687s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:13:12,04-07-2024 22:13:12,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:13:12,04-07-2024 22:13:18,5.835s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:13:18,04-07-2024 22:13:51,32.513s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:13:52,04-07-2024 22:14:36,43.502s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:13:53,04-07-2024 22:14:00,7.430s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:14:00,04-07-2024 22:14:00,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:14:00,04-07-2024 22:14:03,3.365s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:14:03,04-07-2024 22:14:36,32.381s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:14:36,04-07-2024 22:15:19,42.587s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:14:36,04-07-2024 22:14:41,5.378s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:14:41,04-07-2024 22:14:41,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:14:41,04-07-2024 22:14:47,5.290s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:14:47,04-07-2024 22:15:19,31.867s,FAILED
