Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 12:35:45,04-07-2024 12:37:50,2m - 4.637s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:35:47,04-07-2024 12:36:24,36.952s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:35:50,04-07-2024 12:36:05,15.165s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:05,04-07-2024 12:36:07,1.835s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:36:07,04-07-2024 12:36:16,9.455s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:36:16,04-07-2024 12:36:24,8.155s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:36:24,04-07-2024 12:36:39,14.133s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:36:25,04-07-2024 12:36:27,1.980s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:27,04-07-2024 12:36:33,6.544s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:36:33,04-07-2024 12:36:36,2.435s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:36:36,04-07-2024 12:36:39,2.901s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:36:39,04-07-2024 12:36:57,17.984s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:36:39,04-07-2024 12:36:40,1.389s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:40,04-07-2024 12:36:42,1.432s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:36:42,04-07-2024 12:36:51,9.139s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:36:51,04-07-2024 12:36:57,5.793s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:36:57,04-07-2024 12:37:13,16.198s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:36:57,04-07-2024 12:36:59,2.221s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:59,04-07-2024 12:37:01,1.460s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:37:01,04-07-2024 12:37:04,3.557s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:37:04,04-07-2024 12:37:13,8.765s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:37:13,04-07-2024 12:37:33,20.126s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:37:13,04-07-2024 12:37:15,1.885s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:37:15,04-07-2024 12:37:19,3.967s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:37:19,04-07-2024 12:37:20,0.794s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:37:20,04-07-2024 12:37:33,13.273s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:37:33,04-07-2024 12:37:50,16.826s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:37:34,04-07-2024 12:37:36,2.887s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:37:36,04-07-2024 12:37:41,4.322s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:37:41,04-07-2024 12:37:43,1.984s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:37:43,04-07-2024 12:37:50,7.347s,PASSED
