Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:27:31,04-07-2024 18:31:21,3m - 50.209s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:27:32,04-07-2024 18:28:37,1m - 5.146s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:27:34,04-07-2024 18:27:54,19.912s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:27:54,04-07-2024 18:27:58,4.128s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:27:58,04-07-2024 18:28:02,4.839s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:28:02,04-07-2024 18:28:37,34.237s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:28:37,04-07-2024 18:29:26,49.612s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:28:37,04-07-2024 18:28:42,4.609s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:28:42,04-07-2024 18:28:45,3.513s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:28:45,04-07-2024 18:28:48,2.997s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:28:48,04-07-2024 18:29:26,38.030s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:29:26,04-07-2024 18:30:17,50.730s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:29:27,04-07-2024 18:29:34,7.006s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:29:34,04-07-2024 18:29:41,6.599s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:29:41,04-07-2024 18:29:46,5.014s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:29:46,04-07-2024 18:30:17,31.334s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:30:17,04-07-2024 18:30:39,21.493s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:30:18,04-07-2024 18:30:20,1.917s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:30:20,04-07-2024 18:30:26,6.125s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:30:26,04-07-2024 18:30:27,0.939s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:30:27,04-07-2024 18:30:39,11.969s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:30:39,04-07-2024 18:30:50,10.957s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:30:39,04-07-2024 18:30:41,2.208s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:30:41,04-07-2024 18:30:47,5.807s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:30:47,04-07-2024 18:30:48,1.100s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:30:48,04-07-2024 18:30:50,1.475s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:30:50,04-07-2024 18:31:21,31.091s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:30:50,04-07-2024 18:30:52,2.271s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:30:52,04-07-2024 18:30:58,6.205s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:30:58,04-07-2024 18:31:01,2.402s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:31:01,04-07-2024 18:31:21,20.026s,PASSED
