Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 126.0.0.0,,,27-06-2024 19:51:14,27-06-2024 19:57:44,6m - 30.214s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 126.0.0.0,,,27-06-2024 19:56:39,27-06-2024 19:57:44,1m - 5.001s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 19:56:39,27-06-2024 19:56:43,4.075s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 126.0.0.0,,,27-06-2024 19:56:43,27-06-2024 19:56:47,3.949s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 126.0.0.0,,,27-06-2024 19:56:47,27-06-2024 19:57:24,37.491s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 126.0.0.0,,,27-06-2024 19:57:24,27-06-2024 19:57:30,5.222s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 126.0.0.0,,,27-06-2024 19:57:30,27-06-2024 19:57:31,1.162s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 126.0.0.0,,,27-06-2024 19:57:31,27-06-2024 19:57:32,1.353s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 126.0.0.0,,,27-06-2024 19:57:32,27-06-2024 19:57:34,1.475s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 126.0.0.0,,,27-06-2024 19:57:34,27-06-2024 19:57:35,0.949s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 126.0.0.0,,,27-06-2024 19:57:35,27-06-2024 19:57:35,0.815s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 126.0.0.0,,,27-06-2024 19:57:35,27-06-2024 19:57:36,0.872s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 126.0.0.0,,,27-06-2024 19:57:36,27-06-2024 19:57:37,0.670s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 126.0.0.0,,,27-06-2024 19:57:37,27-06-2024 19:57:38,0.689s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 126.0.0.0,,,27-06-2024 19:57:38,27-06-2024 19:57:38,0.665s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 126.0.0.0,,,27-06-2024 19:57:38,27-06-2024 19:57:39,0.790s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 126.0.0.0,,,27-06-2024 19:57:39,27-06-2024 19:57:40,0.778s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 126.0.0.0,,,27-06-2024 19:57:40,27-06-2024 19:57:41,0.800s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 126.0.0.0,,,27-06-2024 19:57:41,27-06-2024 19:57:41,0.700s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,27-06-2024 19:57:41,27-06-2024 19:57:42,0.648s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 126.0.0.0,,,27-06-2024 19:57:42,27-06-2024 19:57:43,0.601s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,27-06-2024 19:57:43,27-06-2024 19:57:43,0.726s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 19:57:43,27-06-2024 19:57:44,0.460s,PASSED
