Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 23:23:12,28-05-2024 23:25:31,2m - 19.697s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 23:23:13,28-05-2024 23:25:31,2m - 18.649s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:23:15,28-05-2024 23:23:19,4.623s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:23:19,28-05-2024 23:23:30,10.994s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 23:23:30,28-05-2024 23:23:35,4.940s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 23:23:35,28-05-2024 23:23:39,3.697s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 23:23:39,28-05-2024 23:23:41,2.241s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 23:23:41,28-05-2024 23:23:43,1.591s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 23:23:43,28-05-2024 23:23:44,1.387s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 23:23:44,28-05-2024 23:23:45,1.203s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 23:23:45,28-05-2024 23:23:48,2.815s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 23:23:48,28-05-2024 23:23:50,2.275s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 23:23:50,28-05-2024 23:23:53,2.904s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 23:23:53,28-05-2024 23:23:55,2.079s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 23:23:55,28-05-2024 23:23:58,2.970s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 23:23:58,28-05-2024 23:24:02,3.949s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 23:24:02,28-05-2024 23:24:06,3.686s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 23:24:06,28-05-2024 23:24:11,5.127s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 23:24:11,28-05-2024 23:24:16,4.989s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:24:16,28-05-2024 23:24:21,4.925s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 23:24:21,28-05-2024 23:24:26,4.581s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:24:26,28-05-2024 23:24:28,2.928s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:24:28,28-05-2024 23:25:31,1m - 2.863s,PASSED
