Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 22:05:18,04-07-2024 22:06:08,50.676s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:05:19,04-07-2024 22:05:30,10.233s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:05:20,04-07-2024 22:05:24,3.150s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:05:24,04-07-2024 22:05:24,0.151s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:05:24,04-07-2024 22:05:29,5.650s,PASSED
"setText(findTestObject(null), """")",Chrome 126.0.0.0,,,04-07-2024 22:05:29,04-07-2024 22:05:30,0.362s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:05:30,04-07-2024 22:05:37,7.386s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:05:30,04-07-2024 22:05:32,1.538s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:05:32,04-07-2024 22:05:32,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:05:32,04-07-2024 22:05:35,3.615s,PASSED
"setText(findTestObject(null), """")",Chrome 126.0.0.0,,,04-07-2024 22:05:35,04-07-2024 22:05:37,2.159s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:05:37,04-07-2024 22:05:45,7.336s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:05:38,04-07-2024 22:05:39,1.477s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:05:39,04-07-2024 22:05:39,0.003s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:05:39,04-07-2024 22:05:45,5.579s,PASSED
"setText(findTestObject(null), """")",Chrome 126.0.0.0,,,04-07-2024 22:05:45,04-07-2024 22:05:45,0.231s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:05:45,04-07-2024 22:05:53,7.773s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:05:45,04-07-2024 22:05:47,1.603s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:05:47,04-07-2024 22:05:47,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:05:47,04-07-2024 22:05:52,5.873s,PASSED
"setText(findTestObject(null), """")",Chrome 126.0.0.0,,,04-07-2024 22:05:52,04-07-2024 22:05:53,0.255s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:05:53,04-07-2024 22:06:00,7.537s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:05:53,04-07-2024 22:05:54,1.536s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:05:54,04-07-2024 22:05:54,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:05:54,04-07-2024 22:06:00,5.715s,PASSED
"setText(findTestObject(null), """")",Chrome 126.0.0.0,,,04-07-2024 22:06:00,04-07-2024 22:06:00,0.229s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:06:01,04-07-2024 22:06:08,7.563s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:06:01,04-07-2024 22:06:02,1.649s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:06:02,04-07-2024 22:06:02,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:06:02,04-07-2024 22:06:08,5.672s,PASSED
"setText(findTestObject(null), """")",Chrome 126.0.0.0,,,04-07-2024 22:06:08,04-07-2024 22:06:08,0.193s,FAILED
