Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 22:56:07,28-05-2024 22:59:11,3m - 4.058s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 22:56:09,28-05-2024 22:59:11,3m - 2.437s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:56:13,28-05-2024 22:56:33,19.432s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:56:33,28-05-2024 22:56:53,20.444s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 22:56:53,28-05-2024 22:56:59,5.818s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 22:56:59,28-05-2024 22:57:01,2.362s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 22:57:01,28-05-2024 22:57:07,5.763s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 22:57:07,28-05-2024 22:57:10,2.486s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 22:57:10,28-05-2024 22:57:14,4.110s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 22:57:14,28-05-2024 22:57:19,4.915s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 22:57:19,28-05-2024 22:57:20,1.647s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 22:57:20,28-05-2024 22:57:23,2.601s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 22:57:23,28-05-2024 22:57:27,4.050s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 22:57:27,28-05-2024 22:57:30,2.521s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 22:57:30,28-05-2024 22:57:37,7.689s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 22:57:37,28-05-2024 22:57:40,2.400s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 22:57:40,28-05-2024 22:57:44,4.062s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 22:57:44,28-05-2024 22:57:52,8.271s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 22:57:52,28-05-2024 22:57:57,5.035s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 22:57:57,28-05-2024 22:58:02,4.948s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 22:58:02,28-05-2024 22:58:05,3.185s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 22:58:05,28-05-2024 22:58:09,3.551s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 22:58:09,28-05-2024 22:59:11,1m - 2.484s,PASSED
