Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 22:10:31,04-07-2024 22:15:14,4m - 43.003s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:10:35,04-07-2024 22:11:36,1m - 0.654s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:10:37,04-07-2024 22:10:53,15.739s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:10:53,04-07-2024 22:10:54,0.535s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:10:54,04-07-2024 22:11:02,7.958s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:11:02,04-07-2024 22:11:36,34.128s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:11:36,04-07-2024 22:12:21,44.202s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:11:36,04-07-2024 22:11:43,6.862s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:11:43,04-07-2024 22:11:43,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:11:43,04-07-2024 22:11:49,5.566s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:11:49,04-07-2024 22:12:20,31.706s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:12:21,04-07-2024 22:13:04,43.480s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:12:21,04-07-2024 22:12:29,7.725s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:12:29,04-07-2024 22:12:29,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:12:29,04-07-2024 22:12:32,3.309s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:12:32,04-07-2024 22:13:04,32.354s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:13:05,04-07-2024 22:13:48,43.770s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:13:05,04-07-2024 22:13:11,5.735s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:13:11,04-07-2024 22:13:11,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:13:11,04-07-2024 22:13:17,6.386s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:13:17,04-07-2024 22:13:48,31.527s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:13:49,04-07-2024 22:14:33,43.694s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:13:49,04-07-2024 22:13:55,6.129s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:13:55,04-07-2024 22:13:55,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:13:55,04-07-2024 22:14:01,6.006s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:14:01,04-07-2024 22:14:33,31.461s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:14:33,04-07-2024 22:15:14,41.015s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:14:33,04-07-2024 22:14:35,2.543s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:14:35,04-07-2024 22:14:35,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:14:35,04-07-2024 22:14:42,6.757s,PASSED
"setText(findTestObject(""ac/New Test Object""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 22:14:42,04-07-2024 22:15:14,31.613s,FAILED
