Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 126.0.0.0,,,19-06-2024 22:34:25,19-06-2024 22:39:56,5m - 31.054s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 126.0.0.0,,,19-06-2024 22:34:29,19-06-2024 22:39:56,5m - 26.670s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,19-06-2024 22:34:35,19-06-2024 22:35:33,57.663s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 126.0.0.0,,,19-06-2024 22:35:33,19-06-2024 22:36:32,58.616s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 126.0.0.0,,,19-06-2024 22:36:32,19-06-2024 22:36:54,22.668s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 126.0.0.0,,,19-06-2024 22:36:54,19-06-2024 22:37:17,23.244s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 126.0.0.0,,,19-06-2024 22:37:17,19-06-2024 22:37:28,10.331s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 126.0.0.0,,,19-06-2024 22:37:28,19-06-2024 22:37:31,3.626s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 126.0.0.0,,,19-06-2024 22:37:31,19-06-2024 22:37:36,4.472s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 126.0.0.0,,,19-06-2024 22:37:36,19-06-2024 22:37:43,6.760s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 126.0.0.0,,,19-06-2024 22:37:43,19-06-2024 22:37:46,3.204s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 126.0.0.0,,,19-06-2024 22:37:46,19-06-2024 22:37:52,6.566s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 126.0.0.0,,,19-06-2024 22:37:52,19-06-2024 22:37:57,4.504s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 126.0.0.0,,,19-06-2024 22:37:57,19-06-2024 22:38:24,27.138s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 126.0.0.0,,,19-06-2024 22:38:24,19-06-2024 22:38:32,8.225s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 126.0.0.0,,,19-06-2024 22:38:32,19-06-2024 22:38:36,4.001s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 126.0.0.0,,,19-06-2024 22:38:36,19-06-2024 22:38:42,6.026s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 126.0.0.0,,,19-06-2024 22:38:42,19-06-2024 22:38:45,2.753s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 126.0.0.0,,,19-06-2024 22:38:45,19-06-2024 22:38:51,5.680s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,19-06-2024 22:38:51,19-06-2024 22:38:54,3.318s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 126.0.0.0,,,19-06-2024 22:38:54,19-06-2024 22:38:57,2.966s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,19-06-2024 22:38:57,19-06-2024 22:38:59,2.267s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-06-2024 22:38:59,19-06-2024 22:39:56,56.208s,PASSED
