Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 22:17:21,04-07-2024 22:19:16,1m - 54.593s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:17:24,04-07-2024 22:17:51,27.156s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:17:27,04-07-2024 22:17:40,12.311s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:17:40,04-07-2024 22:17:40,0.160s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:17:40,04-07-2024 22:17:46,6.564s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:17:46,04-07-2024 22:17:51,4.187s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:17:51,04-07-2024 22:18:03,12.077s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:17:52,04-07-2024 22:17:55,3.628s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:17:55,04-07-2024 22:17:55,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:17:55,04-07-2024 22:18:01,5.635s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:01,04-07-2024 22:18:03,2.631s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:04,04-07-2024 22:18:29,25.377s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:04,04-07-2024 22:18:07,3.034s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:07,04-07-2024 22:18:07,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:07,04-07-2024 22:18:14,7.013s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:14,04-07-2024 22:18:29,15.272s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:29,04-07-2024 22:18:44,14.590s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:29,04-07-2024 22:18:31,1.930s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:31,04-07-2024 22:18:31,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:31,04-07-2024 22:18:37,6.061s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:37,04-07-2024 22:18:44,6.537s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:44,04-07-2024 22:19:02,17.576s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:44,04-07-2024 22:18:50,5.727s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:50,04-07-2024 22:18:50,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:50,04-07-2024 22:18:55,5.399s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:55,04-07-2024 22:19:02,6.407s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:19:02,04-07-2024 22:19:16,13.826s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:19:02,04-07-2024 22:19:04,2.173s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:19:04,04-07-2024 22:19:04,0.003s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:19:04,04-07-2024 22:19:10,5.651s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:19:10,04-07-2024 22:19:16,5.822s,PASSED
