Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
api,,,,27-06-2024 19:45:19,27-06-2024 19:45:29,10.422s,PASSED
,,,,,,,
Test Cases/ad,,,,27-06-2024 19:45:20,27-06-2024 19:45:26,6.259s,PASSED
"sendRequest(findTestObject(""ac/New Request""))",,,,27-06-2024 19:45:21,27-06-2024 19:45:26,5.266s,PASSED
,,,,,,,
Test Cases/api,,,,27-06-2024 19:45:26,27-06-2024 19:45:28,2.042s,PASSED
"sendRequest(findTestObject(""ac/New Request""))",,,,27-06-2024 19:45:26,27-06-2024 19:45:28,1.961s,PASSED
,,,,,,,
Test Cases/New Test Case (2),,,,27-06-2024 19:45:28,27-06-2024 19:45:29,1.157s,PASSED
"sendRequest(findTestObject(""ac/New Request""))",,,,27-06-2024 19:45:28,27-06-2024 19:45:29,1.144s,PASSED
