Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,27-06-2024 23:21:47,27-06-2024 23:24:31,2m - 43.977s,PASSED
,,,,,,,
Test Cases/New Folder/New Test Case (18),Chrome 126.0.0.0,,,27-06-2024 23:21:56,27-06-2024 23:24:31,2m - 34.686s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 23:22:04,27-06-2024 23:23:30,1m - 25.680s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 23:23:30,27-06-2024 23:24:31,1m - 1.341s,PASSED
