Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 22:56:03,28-05-2024 23:00:50,4m - 47.015s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 22:56:04,28-05-2024 23:00:50,4m - 45.886s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:56:07,28-05-2024 22:56:26,18.848s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:56:26,28-05-2024 22:57:01,34.980s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 22:57:01,28-05-2024 22:57:07,6.533s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 22:57:07,28-05-2024 22:57:10,2.714s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 22:57:10,28-05-2024 22:57:16,6.120s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 22:57:16,28-05-2024 22:57:20,3.517s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 22:57:20,28-05-2024 22:57:22,2.587s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 22:57:22,28-05-2024 22:57:26,3.776s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 22:57:26,28-05-2024 22:57:29,3.376s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 22:57:29,28-05-2024 22:57:37,8.024s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 22:57:37,28-05-2024 22:57:40,2.747s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 22:57:40,28-05-2024 22:57:49,8.693s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 22:57:49,28-05-2024 22:57:54,4.851s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 22:57:54,28-05-2024 22:57:58,3.848s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 22:57:58,28-05-2024 22:58:01,3.671s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 22:58:01,28-05-2024 22:58:08,6.976s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 22:58:08,28-05-2024 22:58:12,3.459s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 22:58:12,28-05-2024 22:58:15,3.314s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 22:58:15,28-05-2024 22:58:46,31.348s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 22:58:46,28-05-2024 22:59:39,52.606s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 22:59:39,28-05-2024 23:00:50,1m - 11.238s,PASSED
