Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 126.0.0.0,,,19-06-2024 22:34:33,19-06-2024 22:39:22,4m - 49.251s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 126.0.0.0,,,19-06-2024 22:34:38,19-06-2024 22:39:22,4m - 44.857s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,19-06-2024 22:34:43,19-06-2024 22:35:45,1m - 2.588s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 126.0.0.0,,,19-06-2024 22:35:45,19-06-2024 22:36:45,59.568s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 126.0.0.0,,,19-06-2024 22:36:45,19-06-2024 22:37:02,17.056s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 126.0.0.0,,,19-06-2024 22:37:02,19-06-2024 22:37:10,8.585s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 126.0.0.0,,,19-06-2024 22:37:10,19-06-2024 22:37:16,5.354s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 126.0.0.0,,,19-06-2024 22:37:16,19-06-2024 22:37:20,4.134s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 126.0.0.0,,,19-06-2024 22:37:20,19-06-2024 22:37:27,6.956s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 126.0.0.0,,,19-06-2024 22:37:27,19-06-2024 22:37:30,3.494s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 126.0.0.0,,,19-06-2024 22:37:30,19-06-2024 22:37:34,4.143s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 126.0.0.0,,,19-06-2024 22:37:34,19-06-2024 22:37:39,4.525s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 126.0.0.0,,,19-06-2024 22:37:39,19-06-2024 22:37:43,4.340s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 126.0.0.0,,,19-06-2024 22:37:43,19-06-2024 22:37:48,4.192s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 126.0.0.0,,,19-06-2024 22:37:48,19-06-2024 22:37:54,6.164s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 126.0.0.0,,,19-06-2024 22:37:54,19-06-2024 22:38:02,8.595s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 126.0.0.0,,,19-06-2024 22:38:02,19-06-2024 22:38:05,2.307s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 126.0.0.0,,,19-06-2024 22:38:05,19-06-2024 22:38:06,1.766s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 126.0.0.0,,,19-06-2024 22:38:06,19-06-2024 22:38:09,2.965s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,19-06-2024 22:38:09,19-06-2024 22:38:13,3.814s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 126.0.0.0,,,19-06-2024 22:38:13,19-06-2024 22:38:18,4.895s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,19-06-2024 22:38:18,19-06-2024 22:38:21,3.154s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-06-2024 22:38:21,19-06-2024 22:39:22,1m - 1.254s,PASSED
