Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 12:35:41,04-07-2024 12:37:44,2m - 3.192s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:35:43,04-07-2024 12:36:29,46.110s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:35:47,04-07-2024 12:36:05,18.199s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:05,04-07-2024 12:36:11,5.475s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:36:11,04-07-2024 12:36:15,3.594s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:36:15,04-07-2024 12:36:29,14.324s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:36:29,04-07-2024 12:36:42,12.576s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:36:29,04-07-2024 12:36:34,4.891s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:34,04-07-2024 12:36:38,3.872s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:36:38,04-07-2024 12:36:39,1.030s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:36:39,04-07-2024 12:36:42,2.296s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:36:42,04-07-2024 12:36:56,14.643s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:36:42,04-07-2024 12:36:45,2.719s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:45,04-07-2024 12:36:52,6.918s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:36:52,04-07-2024 12:36:54,2.390s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:36:54,04-07-2024 12:36:56,2.287s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:36:56,04-07-2024 12:37:06,9.968s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:36:57,04-07-2024 12:36:58,1.612s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:36:58,04-07-2024 12:37:02,4.022s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:37:02,04-07-2024 12:37:03,1.266s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:37:03,04-07-2024 12:37:06,2.922s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:37:06,04-07-2024 12:37:28,21.745s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:37:07,04-07-2024 12:37:08,1.822s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:37:08,04-07-2024 12:37:13,4.300s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:37:13,04-07-2024 12:37:15,2.389s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:37:15,04-07-2024 12:37:28,13.076s,PASSED
,,,,,,,
Test Cases/aa/New Test Case,Chrome 126.0.0.0,,,04-07-2024 12:37:28,04-07-2024 12:37:44,15.643s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:37:29,04-07-2024 12:37:32,3.489s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 12:37:32,04-07-2024 12:37:37,4.975s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 12:37:37,04-07-2024 12:37:38,0.809s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 12:37:38,04-07-2024 12:37:44,5.989s,PASSED
