Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 22:59:01,28-05-2024 23:03:01,4m - 0.603s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 22:59:04,28-05-2024 23:03:01,3m - 57.526s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:59:06,28-05-2024 22:59:30,24.181s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:59:30,28-05-2024 23:01:07,1m - 37.044s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 23:01:07,28-05-2024 23:01:22,14.816s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 23:01:22,28-05-2024 23:01:25,2.340s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 23:01:25,28-05-2024 23:01:27,2.013s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 23:01:27,28-05-2024 23:01:33,6.332s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 23:01:33,28-05-2024 23:01:35,2.004s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 23:01:35,28-05-2024 23:01:37,2.360s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 23:01:37,28-05-2024 23:01:39,1.445s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 23:01:39,28-05-2024 23:01:40,1.298s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 23:01:40,28-05-2024 23:01:41,1.495s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 23:01:41,28-05-2024 23:01:43,1.422s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 23:01:43,28-05-2024 23:01:46,2.685s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 23:01:46,28-05-2024 23:01:48,2.534s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 23:01:48,28-05-2024 23:01:50,1.577s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 23:01:50,28-05-2024 23:01:52,1.989s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 23:01:52,28-05-2024 23:01:55,3.544s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:01:55,28-05-2024 23:01:57,1.866s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 23:01:57,28-05-2024 23:01:59,1.802s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:01:59,28-05-2024 23:02:01,2.582s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:02:02,28-05-2024 23:03:01,59.868s,PASSED
