Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,22-05-2024 21:26:26,22-05-2024 21:26:56,30.167s,PASSED
,,,,,,,
Test Cases/checkpoint,Chrome 125.0.0.0,,,22-05-2024 21:26:26,22-05-2024 21:26:56,29.844s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,22-05-2024 21:26:27,22-05-2024 21:26:31,4.759s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,22-05-2024 21:26:31,22-05-2024 21:26:39,7.312s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,22-05-2024 21:26:39,22-05-2024 21:26:42,2.804s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,22-05-2024 21:26:42,22-05-2024 21:26:42,0.758s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,22-05-2024 21:26:42,22-05-2024 21:26:43,0.760s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,22-05-2024 21:26:43,22-05-2024 21:26:44,0.687s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,22-05-2024 21:26:44,22-05-2024 21:26:45,0.840s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,22-05-2024 21:26:45,22-05-2024 21:26:46,1.073s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,22-05-2024 21:26:46,22-05-2024 21:26:47,1.311s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,22-05-2024 21:26:47,22-05-2024 21:26:48,0.836s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,22-05-2024 21:26:48,22-05-2024 21:26:49,0.788s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,22-05-2024 21:26:49,22-05-2024 21:26:50,0.859s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,22-05-2024 21:26:50,22-05-2024 21:26:50,0.702s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,22-05-2024 21:26:50,22-05-2024 21:26:51,0.858s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,22-05-2024 21:26:51,22-05-2024 21:26:52,0.823s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,22-05-2024 21:26:52,22-05-2024 21:26:53,0.765s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,22-05-2024 21:26:53,22-05-2024 21:26:53,0.754s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,22-05-2024 21:26:53,22-05-2024 21:26:54,0.779s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,22-05-2024 21:26:54,22-05-2024 21:26:55,0.776s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,22-05-2024 21:26:55,22-05-2024 21:26:56,0.740s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,22-05-2024 21:26:56,22-05-2024 21:26:56,0.393s,PASSED
