Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,25-05-2024 23:16:55,25-05-2024 23:18:28,1m - 33.684s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,25-05-2024 23:16:58,25-05-2024 23:18:28,1m - 30.494s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 23:16:59,25-05-2024 23:17:06,6.501s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,25-05-2024 23:17:06,25-05-2024 23:17:15,9.105s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,25-05-2024 23:17:15,25-05-2024 23:17:45,30.676s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,25-05-2024 23:17:45,25-05-2024 23:17:48,2.543s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,25-05-2024 23:17:48,25-05-2024 23:17:49,0.842s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,25-05-2024 23:17:49,25-05-2024 23:17:49,0.797s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,25-05-2024 23:17:49,25-05-2024 23:18:16,26.121s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,25-05-2024 23:18:16,25-05-2024 23:18:17,0.925s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,25-05-2024 23:18:17,25-05-2024 23:18:17,0.934s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,25-05-2024 23:18:17,25-05-2024 23:18:18,0.923s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,25-05-2024 23:18:18,25-05-2024 23:18:21,2.729s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,25-05-2024 23:18:21,25-05-2024 23:18:22,0.760s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,25-05-2024 23:18:22,25-05-2024 23:18:23,0.816s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,25-05-2024 23:18:23,25-05-2024 23:18:23,0.738s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,25-05-2024 23:18:23,25-05-2024 23:18:24,0.741s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,25-05-2024 23:18:24,25-05-2024 23:18:25,0.741s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,25-05-2024 23:18:25,25-05-2024 23:18:26,0.745s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,25-05-2024 23:18:26,25-05-2024 23:18:26,0.733s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,25-05-2024 23:18:26,25-05-2024 23:18:27,0.739s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,25-05-2024 23:18:27,25-05-2024 23:18:28,0.782s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 23:18:28,25-05-2024 23:18:28,0.475s,PASSED
