Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 23:18:48,28-05-2024 23:22:41,3m - 52.826s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 23:21:17,28-05-2024 23:22:41,1m - 23.326s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:21:18,28-05-2024 23:21:23,5.722s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:21:23,28-05-2024 23:21:56,32.631s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 23:21:56,28-05-2024 23:21:58,1.790s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 23:21:58,28-05-2024 23:21:59,1.711s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 23:21:59,28-05-2024 23:22:04,4.869s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 23:22:04,28-05-2024 23:22:06,1.344s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 23:22:06,28-05-2024 23:22:07,1.566s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 23:22:07,28-05-2024 23:22:10,2.367s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 23:22:10,28-05-2024 23:22:12,2.484s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 23:22:12,28-05-2024 23:22:14,1.532s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 23:22:14,28-05-2024 23:22:16,1.743s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 23:22:16,28-05-2024 23:22:17,1.409s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 23:22:17,28-05-2024 23:22:19,1.648s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 23:22:19,28-05-2024 23:22:21,1.970s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 23:22:21,28-05-2024 23:22:23,2.281s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 23:22:23,28-05-2024 23:22:24,1.273s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 23:22:24,28-05-2024 23:22:25,1.249s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:22:25,28-05-2024 23:22:27,1.531s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 23:22:27,28-05-2024 23:22:28,1.364s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:22:28,28-05-2024 23:22:30,1.326s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:22:30,28-05-2024 23:22:41,11.078s,PASSED
