Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:27:21,04-07-2024 18:31:42,4m - 21.188s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:27:24,04-07-2024 18:28:50,1m - 26.618s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:27:25,04-07-2024 18:27:43,17.114s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:27:43,04-07-2024 18:27:50,7.266s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:27:50,04-07-2024 18:27:55,5.482s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:27:55,04-07-2024 18:28:50,54.902s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:28:50,04-07-2024 18:29:37,46.246s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:28:51,04-07-2024 18:28:55,3.584s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:28:55,04-07-2024 18:29:02,6.996s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:29:02,04-07-2024 18:29:04,2.789s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:29:04,04-07-2024 18:29:37,32.328s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:29:37,04-07-2024 18:29:59,22.123s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:29:39,04-07-2024 18:29:45,6.372s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:29:45,04-07-2024 18:29:48,3.493s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:29:48,04-07-2024 18:29:52,3.245s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:29:52,04-07-2024 18:29:59,7.711s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:29:59,04-07-2024 18:31:05,1m - 5.857s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:30:00,04-07-2024 18:30:02,2.549s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:30:02,04-07-2024 18:30:08,5.983s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:30:08,04-07-2024 18:30:11,2.706s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:30:11,04-07-2024 18:31:05,54.154s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:31:05,04-07-2024 18:31:24,18.573s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:31:06,04-07-2024 18:31:10,4.720s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:31:10,04-07-2024 18:31:17,6.377s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:31:17,04-07-2024 18:31:19,2.369s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:31:19,04-07-2024 18:31:24,4.834s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:31:24,04-07-2024 18:31:42,18.077s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:31:24,04-07-2024 18:31:26,1.562s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:31:26,04-07-2024 18:31:31,5.690s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:31:31,04-07-2024 18:31:34,2.880s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:31:34,04-07-2024 18:31:42,7.744s,PASSED
