Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
aa,Chrome 126.0.0.0,,,20-06-2024 00:12:29,20-06-2024 00:12:52,23.078s,PASSED
,,,,,,,
Test Cases/New Test Case (1),Chrome 126.0.0.0,,,20-06-2024 00:12:30,20-06-2024 00:12:52,21.824s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,20-06-2024 00:12:33,20-06-2024 00:12:45,12.799s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-06-2024 00:12:45,20-06-2024 00:12:52,6.208s,PASSED
