Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,27-06-2024 19:48:17,27-06-2024 19:49:52,1m - 35.478s,PASSED
,,,,,,,
Test Cases/New Folder/New Test Case (18),Chrome 126.0.0.0,,,27-06-2024 19:48:24,27-06-2024 19:49:52,1m - 28.320s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 19:48:34,27-06-2024 19:49:19,44.973s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 19:49:19,27-06-2024 19:49:52,33.093s,PASSED
