Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
abc,,,,21-06-2024 00:15:48,21-06-2024 00:17:59,2m - 11.329s,PASSED
,,,,,,,
Test Cases/tets1,,,,21-06-2024 00:15:56,21-06-2024 00:17:59,2m - 3.227s,PASSED
"openBrowser("""")",,,,21-06-2024 00:16:08,21-06-2024 00:17:17,1m - 9.113s,PASSED
closeBrowser(),,,,21-06-2024 00:17:17,21-06-2024 00:17:59,41.756s,PASSED
