Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:04:47,04-07-2024 18:07:20,2m - 33.668s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:04:50,04-07-2024 18:05:29,38.766s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:04:56,04-07-2024 18:05:13,16.892s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:13,04-07-2024 18:05:21,8.163s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:21,04-07-2024 18:05:26,4.250s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:26,04-07-2024 18:05:29,3.277s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:05:29,04-07-2024 18:05:55,25.807s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:05:31,04-07-2024 18:05:37,6.389s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:37,04-07-2024 18:05:45,7.846s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:45,04-07-2024 18:05:48,2.562s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:48,04-07-2024 18:05:55,7.491s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:05:55,04-07-2024 18:06:22,27.105s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:05:55,04-07-2024 18:06:00,4.882s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:00,04-07-2024 18:06:06,5.352s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:06,04-07-2024 18:06:10,4.731s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:10,04-07-2024 18:06:22,11.794s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:22,04-07-2024 18:06:46,23.291s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:23,04-07-2024 18:06:27,4.026s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:27,04-07-2024 18:06:33,5.809s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:33,04-07-2024 18:06:40,7.406s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:40,04-07-2024 18:06:46,5.497s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:46,04-07-2024 18:07:11,25.255s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:46,04-07-2024 18:06:48,1.924s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:48,04-07-2024 18:06:52,3.649s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:52,04-07-2024 18:07:00,7.976s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:07:00,04-07-2024 18:07:11,11.418s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:07:11,04-07-2024 18:07:20,9.320s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:07:12,04-07-2024 18:07:14,2.024s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:07:14,04-07-2024 18:07:19,5.546s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:07:19,04-07-2024 18:07:20,0.817s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:07:20,04-07-2024 18:07:20,0.405s,PASSED
