Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
thang1,Chrome 126.0.0.0,,,02-07-2024 23:07:35,02-07-2024 23:10:19,2m - 43.983s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,02-07-2024 23:07:39,02-07-2024 23:08:34,54.744s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 23:07:44,02-07-2024 23:08:00,16.565s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,02-07-2024 23:08:00,02-07-2024 23:08:10,9.324s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,02-07-2024 23:08:10,02-07-2024 23:08:14,4.590s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 23:08:14,02-07-2024 23:08:34,19.757s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,02-07-2024 23:08:34,02-07-2024 23:09:08,34.359s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 23:08:34,02-07-2024 23:08:37,3.168s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,02-07-2024 23:08:37,02-07-2024 23:08:44,6.671s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,02-07-2024 23:08:44,02-07-2024 23:08:48,3.575s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 23:08:48,02-07-2024 23:09:08,20.788s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,02-07-2024 23:09:08,02-07-2024 23:09:54,45.677s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 23:09:09,02-07-2024 23:09:13,4.808s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,02-07-2024 23:09:13,02-07-2024 23:09:17,3.221s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,02-07-2024 23:09:17,02-07-2024 23:09:22,5.870s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 23:09:22,02-07-2024 23:09:54,31.690s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,02-07-2024 23:09:54,02-07-2024 23:10:07,12.517s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 23:09:54,02-07-2024 23:09:56,2.015s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,02-07-2024 23:09:56,02-07-2024 23:10:02,5.425s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,02-07-2024 23:10:02,02-07-2024 23:10:04,2.531s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 23:10:04,02-07-2024 23:10:07,2.467s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,02-07-2024 23:10:07,02-07-2024 23:10:19,11.982s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 23:10:07,02-07-2024 23:10:10,3.182s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,02-07-2024 23:10:10,02-07-2024 23:10:17,7.002s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,02-07-2024 23:10:17,02-07-2024 23:10:18,0.900s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 23:10:18,02-07-2024 23:10:19,0.822s,PASSED
