Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
abc,Chrome 126.0.0.0,,,23-06-2024 19:06:09,23-06-2024 19:07:13,1m - 3.791s,PASSED
,,,,,,,
Test Cases/tets1,Chrome 126.0.0.0,,,23-06-2024 19:06:13,23-06-2024 19:07:13,59.782s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,23-06-2024 19:06:19,23-06-2024 19:06:46,26.972s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,23-06-2024 19:06:46,23-06-2024 19:07:13,26.678s,PASSED
