Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 126.0.0.0,,,27-06-2024 19:51:18,27-06-2024 19:53:11,1m - 53.278s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 126.0.0.0,,,27-06-2024 19:51:20,27-06-2024 19:53:11,1m - 50.754s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 19:51:24,27-06-2024 19:51:37,13.616s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 126.0.0.0,,,27-06-2024 19:51:37,27-06-2024 19:52:52,1m - 14.959s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 126.0.0.0,,,27-06-2024 19:52:52,27-06-2024 19:52:54,1.267s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 126.0.0.0,,,27-06-2024 19:52:54,27-06-2024 19:52:56,2.646s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 126.0.0.0,,,27-06-2024 19:52:56,27-06-2024 19:52:59,2.433s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 126.0.0.0,,,27-06-2024 19:52:59,27-06-2024 19:53:00,0.819s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 126.0.0.0,,,27-06-2024 19:53:00,27-06-2024 19:53:00,0.779s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 126.0.0.0,,,27-06-2024 19:53:00,27-06-2024 19:53:01,0.744s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 126.0.0.0,,,27-06-2024 19:53:01,27-06-2024 19:53:02,0.744s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 126.0.0.0,,,27-06-2024 19:53:02,27-06-2024 19:53:03,1.071s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 126.0.0.0,,,27-06-2024 19:53:03,27-06-2024 19:53:04,1.020s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 126.0.0.0,,,27-06-2024 19:53:04,27-06-2024 19:53:05,0.971s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 126.0.0.0,,,27-06-2024 19:53:05,27-06-2024 19:53:06,0.749s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 126.0.0.0,,,27-06-2024 19:53:06,27-06-2024 19:53:06,0.678s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 126.0.0.0,,,27-06-2024 19:53:06,27-06-2024 19:53:07,0.739s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 126.0.0.0,,,27-06-2024 19:53:07,27-06-2024 19:53:08,0.676s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 126.0.0.0,,,27-06-2024 19:53:08,27-06-2024 19:53:08,0.654s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,27-06-2024 19:53:08,27-06-2024 19:53:09,0.703s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 126.0.0.0,,,27-06-2024 19:53:09,27-06-2024 19:53:10,0.636s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,27-06-2024 19:53:10,27-06-2024 19:53:10,0.697s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 19:53:10,27-06-2024 19:53:11,0.455s,PASSED
