Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 22:32:07,04-07-2024 22:36:16,4m - 9.318s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:32:07,04-07-2024 22:32:50,42.865s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:32:08,04-07-2024 22:32:10,2.458s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:32:10,04-07-2024 22:32:10,0.114s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:32:10,04-07-2024 22:32:16,5.922s,PASSED
"click(findTestObject(""ac/New Test Object (1)""))",Chrome 126.0.0.0,,,04-07-2024 22:32:16,04-07-2024 22:32:50,33.837s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:32:50,04-07-2024 22:33:31,41.118s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:32:50,04-07-2024 22:32:52,1.508s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:32:52,04-07-2024 22:32:52,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:32:52,04-07-2024 22:32:57,5.821s,PASSED
"click(findTestObject(""ac/New Test Object (1)""))",Chrome 126.0.0.0,,,04-07-2024 22:32:57,04-07-2024 22:33:31,33.714s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:33:31,04-07-2024 22:34:12,40.730s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:33:31,04-07-2024 22:33:33,1.350s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:33:33,04-07-2024 22:33:33,0.000s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:33:33,04-07-2024 22:33:38,5.634s,PASSED
"click(findTestObject(""ac/New Test Object (1)""))",Chrome 126.0.0.0,,,04-07-2024 22:33:38,04-07-2024 22:34:12,33.699s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:34:12,04-07-2024 22:34:53,41.201s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:34:12,04-07-2024 22:34:14,1.636s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:34:14,04-07-2024 22:34:14,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:34:14,04-07-2024 22:34:20,5.834s,PASSED
"click(findTestObject(""ac/New Test Object (1)""))",Chrome 126.0.0.0,,,04-07-2024 22:34:20,04-07-2024 22:34:53,33.691s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:34:54,04-07-2024 22:35:35,41.042s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:34:54,04-07-2024 22:34:55,1.388s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:34:55,04-07-2024 22:34:55,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:34:55,04-07-2024 22:35:01,5.940s,PASSED
"click(findTestObject(""ac/New Test Object (1)""))",Chrome 126.0.0.0,,,04-07-2024 22:35:01,04-07-2024 22:35:35,33.678s,FAILED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:35:35,04-07-2024 22:36:16,41.201s,FAILED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:35:35,04-07-2024 22:35:36,1.369s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:35:36,04-07-2024 22:35:36,0.017s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:35:36,04-07-2024 22:35:42,6.104s,PASSED
"click(findTestObject(""ac/New Test Object (1)""))",Chrome 126.0.0.0,,,04-07-2024 22:35:42,04-07-2024 22:36:16,33.556s,FAILED
