Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,27-05-2024 23:03:51,27-05-2024 23:04:53,1m - 2.170s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,27-05-2024 23:03:53,27-05-2024 23:04:53,59.523s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 23:03:56,27-05-2024 23:04:09,13.298s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,27-05-2024 23:04:09,27-05-2024 23:04:20,11.043s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,27-05-2024 23:04:20,27-05-2024 23:04:23,2.853s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,27-05-2024 23:04:23,27-05-2024 23:04:26,3.096s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,27-05-2024 23:04:26,27-05-2024 23:04:30,3.281s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,27-05-2024 23:04:30,27-05-2024 23:04:31,1.209s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,27-05-2024 23:04:31,27-05-2024 23:04:32,1.548s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,27-05-2024 23:04:32,27-05-2024 23:04:34,1.604s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,27-05-2024 23:04:34,27-05-2024 23:04:37,2.727s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,27-05-2024 23:04:37,27-05-2024 23:04:38,1.729s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,27-05-2024 23:04:38,27-05-2024 23:04:40,1.202s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,27-05-2024 23:04:40,27-05-2024 23:04:41,1.331s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,27-05-2024 23:04:41,27-05-2024 23:04:42,1.447s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,27-05-2024 23:04:42,27-05-2024 23:04:44,1.668s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,27-05-2024 23:04:44,27-05-2024 23:04:45,1.137s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,27-05-2024 23:04:45,27-05-2024 23:04:46,1.199s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,27-05-2024 23:04:46,27-05-2024 23:04:48,1.580s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,27-05-2024 23:04:48,27-05-2024 23:04:49,1.430s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,27-05-2024 23:04:49,27-05-2024 23:04:51,1.514s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,27-05-2024 23:04:51,27-05-2024 23:04:52,1.222s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 23:04:52,27-05-2024 23:04:53,0.577s,PASSED
