Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
thang1,Chrome 126.0.0.0,,,03-07-2024 00:23:59,03-07-2024 00:27:30,3m - 30.905s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,03-07-2024 00:24:01,03-07-2024 00:25:49,1m - 47.783s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 00:24:05,03-07-2024 00:24:32,27.492s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,03-07-2024 00:24:32,03-07-2024 00:24:37,4.977s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,03-07-2024 00:24:37,03-07-2024 00:24:44,7.164s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,03-07-2024 00:24:44,03-07-2024 00:25:49,1m - 4.362s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,03-07-2024 00:25:49,03-07-2024 00:26:26,37.082s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 00:25:49,03-07-2024 00:25:55,6.269s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,03-07-2024 00:25:55,03-07-2024 00:26:06,10.301s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,03-07-2024 00:26:06,03-07-2024 00:26:09,3.238s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,03-07-2024 00:26:09,03-07-2024 00:26:26,16.941s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,03-07-2024 00:26:26,03-07-2024 00:27:00,33.780s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 00:26:26,03-07-2024 00:26:32,6.162s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,03-07-2024 00:26:32,03-07-2024 00:26:37,4.983s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,03-07-2024 00:26:37,03-07-2024 00:26:50,12.758s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,03-07-2024 00:26:50,03-07-2024 00:27:00,9.745s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,03-07-2024 00:27:00,03-07-2024 00:27:17,17.371s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 00:27:00,03-07-2024 00:27:03,3.150s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,03-07-2024 00:27:03,03-07-2024 00:27:07,3.693s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,03-07-2024 00:27:07,03-07-2024 00:27:11,4.449s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,03-07-2024 00:27:11,03-07-2024 00:27:17,5.779s,PASSED
,,,,,,,
Test Cases/thang/New Test Case (8),Chrome 126.0.0.0,,,03-07-2024 00:27:17,03-07-2024 00:27:30,13.101s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 00:27:17,03-07-2024 00:27:20,2.603s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,03-07-2024 00:27:20,03-07-2024 00:27:23,3.249s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,03-07-2024 00:27:23,03-07-2024 00:27:26,2.986s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,03-07-2024 00:27:26,03-07-2024 00:27:30,4.195s,PASSED
