Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 23:17:35,28-05-2024 23:20:56,3m - 21.387s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 23:17:37,28-05-2024 23:20:56,3m - 19.089s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:17:41,28-05-2024 23:18:01,19.647s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:18:01,28-05-2024 23:18:42,41.487s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 23:18:42,28-05-2024 23:18:53,10.989s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 23:18:53,28-05-2024 23:18:59,5.488s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 23:18:59,28-05-2024 23:19:04,5.249s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 23:19:04,28-05-2024 23:19:09,4.572s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 23:19:09,28-05-2024 23:19:15,6.463s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 23:19:15,28-05-2024 23:19:22,6.592s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 23:19:22,28-05-2024 23:19:24,2.661s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 23:19:24,28-05-2024 23:19:31,6.605s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 23:19:31,28-05-2024 23:19:39,7.606s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 23:19:39,28-05-2024 23:19:46,7.689s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 23:19:46,28-05-2024 23:19:50,3.783s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 23:19:50,28-05-2024 23:19:57,6.785s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 23:19:57,28-05-2024 23:20:00,3.551s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 23:20:00,28-05-2024 23:20:06,5.943s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 23:20:06,28-05-2024 23:20:09,2.637s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:20:09,28-05-2024 23:20:15,5.957s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 23:20:15,28-05-2024 23:20:20,5.053s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:20:20,28-05-2024 23:20:23,2.755s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:20:23,28-05-2024 23:20:56,33.568s,PASSED
