Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,25-05-2024 23:26:18,25-05-2024 23:30:14,3m - 55.993s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,25-05-2024 23:26:20,25-05-2024 23:30:14,3m - 54.571s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,25-05-2024 23:26:25,25-05-2024 23:26:54,28.711s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,25-05-2024 23:26:54,25-05-2024 23:27:43,49.501s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,25-05-2024 23:27:43,25-05-2024 23:27:53,9.957s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,25-05-2024 23:27:53,25-05-2024 23:27:58,5.196s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,25-05-2024 23:27:58,25-05-2024 23:28:02,3.980s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,25-05-2024 23:28:02,25-05-2024 23:28:06,3.867s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,25-05-2024 23:28:06,25-05-2024 23:28:13,7.015s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,25-05-2024 23:28:13,25-05-2024 23:28:24,10.749s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,25-05-2024 23:28:24,25-05-2024 23:28:28,4.422s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,25-05-2024 23:28:28,25-05-2024 23:28:34,5.720s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,25-05-2024 23:28:34,25-05-2024 23:28:41,7.000s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,25-05-2024 23:28:41,25-05-2024 23:28:48,7.279s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,25-05-2024 23:28:48,25-05-2024 23:28:57,8.968s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,25-05-2024 23:28:57,25-05-2024 23:29:03,5.710s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,25-05-2024 23:29:03,25-05-2024 23:29:19,16.142s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,25-05-2024 23:29:19,25-05-2024 23:29:23,4.014s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,25-05-2024 23:29:23,25-05-2024 23:29:27,3.614s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,25-05-2024 23:29:27,25-05-2024 23:29:30,2.662s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,25-05-2024 23:29:30,25-05-2024 23:29:32,2.762s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,25-05-2024 23:29:32,25-05-2024 23:29:34,1.903s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,25-05-2024 23:29:34,25-05-2024 23:30:14,40.186s,PASSED
