Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
abc,Chrome 126.0.0.0,,,23-06-2024 18:30:08,23-06-2024 18:33:10,3m - 1.642s,PASSED
,,,,,,,
Test Cases/tets1,Chrome 126.0.0.0,,,23-06-2024 18:30:20,23-06-2024 18:33:10,2m - 49.947s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,23-06-2024 18:30:32,23-06-2024 18:32:06,1m - 33.316s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,23-06-2024 18:32:06,23-06-2024 18:33:09,1m - 3.899s,PASSED
