Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:26:16,04-07-2024 18:30:51,4m - 34.910s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:26:18,04-07-2024 18:27:02,44.586s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:26:21,04-07-2024 18:26:31,9.939s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:26:31,04-07-2024 18:26:39,7.975s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:26:39,04-07-2024 18:26:42,2.851s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:26:42,04-07-2024 18:27:02,20.722s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:27:02,04-07-2024 18:28:30,1m - 27.361s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:27:03,04-07-2024 18:27:11,7.284s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:27:11,04-07-2024 18:27:18,7.051s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:27:18,04-07-2024 18:27:23,5.633s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:27:23,04-07-2024 18:28:30,1m - 6.453s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:28:30,04-07-2024 18:29:06,36.644s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:28:30,04-07-2024 18:28:33,2.129s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:28:33,04-07-2024 18:28:39,6.594s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:28:39,04-07-2024 18:28:45,5.823s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:28:45,04-07-2024 18:29:06,21.485s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:29:07,04-07-2024 18:29:22,15.264s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:29:07,04-07-2024 18:29:11,3.697s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:29:11,04-07-2024 18:29:17,6.158s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:29:17,04-07-2024 18:29:18,1.135s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:29:18,04-07-2024 18:29:22,3.896s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:29:22,04-07-2024 18:30:04,42.139s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:29:22,04-07-2024 18:29:24,2.387s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:29:24,04-07-2024 18:29:33,8.530s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:29:33,04-07-2024 18:29:44,10.916s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:29:44,04-07-2024 18:30:04,20.075s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:30:04,04-07-2024 18:30:51,46.572s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:30:04,04-07-2024 18:30:07,3.119s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:30:07,04-07-2024 18:30:11,4.024s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:30:11,04-07-2024 18:30:16,4.572s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:30:16,04-07-2024 18:30:51,34.586s,PASSED
