Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:25:36,04-07-2024 18:31:46,6m - 9.959s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:25:38,04-07-2024 18:27:19,1m - 41.453s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:25:40,04-07-2024 18:25:59,18.196s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:25:59,04-07-2024 18:26:10,11.078s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:26:10,04-07-2024 18:26:18,8.254s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:26:18,04-07-2024 18:27:19,1m - 1.536s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:27:20,04-07-2024 18:28:31,1m - 11.123s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:27:20,04-07-2024 18:27:28,7.743s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:27:28,04-07-2024 18:27:35,6.855s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:27:35,04-07-2024 18:27:45,10.656s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:27:45,04-07-2024 18:28:31,45.202s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:28:31,04-07-2024 18:29:51,1m - 20.323s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:28:31,04-07-2024 18:28:34,3.197s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:28:34,04-07-2024 18:28:38,3.535s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:28:38,04-07-2024 18:28:46,7.762s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:28:46,04-07-2024 18:29:51,1m - 5.271s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:29:51,04-07-2024 18:31:00,1m - 8.695s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:29:51,04-07-2024 18:29:54,2.358s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:29:54,04-07-2024 18:30:00,6.617s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:30:00,04-07-2024 18:30:04,3.174s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:30:04,04-07-2024 18:31:00,56.263s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:31:00,04-07-2024 18:31:32,32.240s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:31:00,04-07-2024 18:31:03,2.384s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:31:03,04-07-2024 18:31:06,3.774s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:31:06,04-07-2024 18:31:13,6.507s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:31:13,04-07-2024 18:31:32,19.195s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:31:32,04-07-2024 18:31:46,13.975s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:31:32,04-07-2024 18:31:34,1.979s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:31:34,04-07-2024 18:31:40,5.921s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:31:40,04-07-2024 18:31:41,0.929s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:31:41,04-07-2024 18:31:46,4.859s,PASSED
