Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 22:56:01,28-05-2024 22:59:50,3m - 48.681s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 22:56:03,28-05-2024 22:59:50,3m - 47.079s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:56:06,28-05-2024 22:56:26,19.837s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:56:26,28-05-2024 22:56:52,26.184s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 22:56:52,28-05-2024 22:56:59,7.203s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 22:56:59,28-05-2024 22:57:01,2.301s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 22:57:01,28-05-2024 22:57:06,4.275s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 22:57:06,28-05-2024 22:57:09,3.705s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 22:57:09,28-05-2024 22:57:33,23.213s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 22:57:33,28-05-2024 22:57:43,10.272s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 22:57:43,28-05-2024 22:57:53,10.086s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 22:57:53,28-05-2024 22:57:57,3.996s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 22:57:57,28-05-2024 22:58:03,5.714s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 22:58:03,28-05-2024 22:58:06,3.059s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 22:58:06,28-05-2024 22:58:09,2.955s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 22:58:09,28-05-2024 22:58:12,3.353s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 22:58:12,28-05-2024 22:58:15,2.469s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 22:58:15,28-05-2024 22:58:20,5.110s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 22:58:20,28-05-2024 22:58:37,17.698s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 22:58:37,28-05-2024 22:58:40,2.969s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 22:58:40,28-05-2024 22:58:44,3.896s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 22:58:44,28-05-2024 22:58:47,2.593s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 22:58:47,28-05-2024 22:59:50,1m - 3.213s,PASSED
