Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
aa,,,,21-05-2024 23:11:10,21-05-2024 23:14:12,3m - 1.482s,FAILED
,,,,,,,
Test Cases/New Test Case,,,,21-05-2024 23:13:20,21-05-2024 23:14:12,52.035s,FAILED
"startApplicationWithTitle(""C:\Windows\notepad.exe"", ""credentials - Notepad"")",,,,21-05-2024 23:13:20,21-05-2024 23:13:42,22.616s,FAILED
