Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 22:17:13,04-07-2024 22:19:42,2m - 28.785s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:17:17,04-07-2024 22:18:04,47.551s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:17:20,04-07-2024 22:17:36,16.030s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:17:36,04-07-2024 22:17:36,0.557s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:17:36,04-07-2024 22:17:43,6.236s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:17:43,04-07-2024 22:18:04,21.509s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:05,04-07-2024 22:18:22,17.696s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:05,04-07-2024 22:18:08,3.595s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:08,04-07-2024 22:18:08,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:08,04-07-2024 22:18:12,3.637s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:12,04-07-2024 22:18:22,10.263s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:23,04-07-2024 22:18:40,16.677s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:23,04-07-2024 22:18:27,4.108s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:27,04-07-2024 22:18:27,0.003s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:27,04-07-2024 22:18:33,5.744s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:33,04-07-2024 22:18:40,6.598s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:18:40,04-07-2024 22:19:11,30.773s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:18:40,04-07-2024 22:18:50,9.396s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:18:50,04-07-2024 22:18:50,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:18:50,04-07-2024 22:18:53,3.295s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:18:53,04-07-2024 22:19:11,18.023s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:19:11,04-07-2024 22:19:30,18.499s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:19:11,04-07-2024 22:19:13,2.001s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:19:13,04-07-2024 22:19:13,0.002s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:19:13,04-07-2024 22:19:20,6.470s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:19:20,04-07-2024 22:19:30,9.972s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 22:19:30,04-07-2024 22:19:42,12.410s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 22:19:30,04-07-2024 22:19:32,2.599s,PASSED
println($a - $variable - $variable_0),Chrome 126.0.0.0,,,04-07-2024 22:19:32,04-07-2024 22:19:32,0.001s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 22:19:32,04-07-2024 22:19:38,5.880s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 22:19:38,04-07-2024 22:19:42,3.890s,PASSED
