Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 22:59:06,28-05-2024 23:02:29,3m - 22.497s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 22:59:08,28-05-2024 23:02:29,3m - 20.886s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 22:59:11,28-05-2024 22:59:41,29.449s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 22:59:41,28-05-2024 23:00:13,32.555s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 23:00:13,28-05-2024 23:00:24,11.091s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 23:00:24,28-05-2024 23:00:27,2.458s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 23:00:27,28-05-2024 23:00:31,3.865s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 23:00:31,28-05-2024 23:00:35,4.593s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 23:00:35,28-05-2024 23:00:38,2.382s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 23:00:38,28-05-2024 23:00:43,5.445s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 23:00:43,28-05-2024 23:00:52,8.775s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 23:00:52,28-05-2024 23:00:59,6.963s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 23:00:59,28-05-2024 23:01:01,2.031s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 23:01:01,28-05-2024 23:01:07,6.024s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 23:01:07,28-05-2024 23:01:11,4.673s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 23:01:12,28-05-2024 23:01:14,2.611s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 23:01:14,28-05-2024 23:01:17,3.147s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 23:01:17,28-05-2024 23:01:19,1.440s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 23:01:19,28-05-2024 23:01:20,1.146s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:01:20,28-05-2024 23:01:21,1.548s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 23:01:21,28-05-2024 23:01:25,3.157s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:01:25,28-05-2024 23:01:27,2.059s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:01:27,28-05-2024 23:02:29,1m - 2.208s,PASSED
