Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 125.0.0.0,,,28-05-2024 23:19:09,28-05-2024 23:22:38,3m - 29.813s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 125.0.0.0,,,28-05-2024 23:21:04,28-05-2024 23:22:38,1m - 34.136s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 23:21:04,28-05-2024 23:21:09,4.360s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 125.0.0.0,,,28-05-2024 23:21:09,28-05-2024 23:21:27,18.711s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 125.0.0.0,,,28-05-2024 23:21:27,28-05-2024 23:21:34,6.967s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 125.0.0.0,,,28-05-2024 23:21:34,28-05-2024 23:21:38,3.233s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 125.0.0.0,,,28-05-2024 23:21:38,28-05-2024 23:21:40,2.657s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 125.0.0.0,,,28-05-2024 23:21:40,28-05-2024 23:21:43,2.432s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 125.0.0.0,,,28-05-2024 23:21:43,28-05-2024 23:21:45,2.445s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 125.0.0.0,,,28-05-2024 23:21:45,28-05-2024 23:21:47,2.153s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 125.0.0.0,,,28-05-2024 23:21:47,28-05-2024 23:21:50,2.826s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 125.0.0.0,,,28-05-2024 23:21:50,28-05-2024 23:21:53,2.906s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 125.0.0.0,,,28-05-2024 23:21:53,28-05-2024 23:21:57,3.449s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 125.0.0.0,,,28-05-2024 23:21:57,28-05-2024 23:21:59,2.632s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 125.0.0.0,,,28-05-2024 23:21:59,28-05-2024 23:22:02,2.638s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 125.0.0.0,,,28-05-2024 23:22:02,28-05-2024 23:22:04,2.440s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 125.0.0.0,,,28-05-2024 23:22:04,28-05-2024 23:22:06,1.266s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 125.0.0.0,,,28-05-2024 23:22:06,28-05-2024 23:22:07,1.867s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 125.0.0.0,,,28-05-2024 23:22:07,28-05-2024 23:22:10,2.376s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:22:10,28-05-2024 23:22:12,2.671s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 125.0.0.0,,,28-05-2024 23:22:12,28-05-2024 23:22:14,1.917s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 125.0.0.0,,,28-05-2024 23:22:14,28-05-2024 23:22:16,1.134s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 23:22:16,28-05-2024 23:22:38,22.877s,PASSED
