Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,27-06-2024 19:48:18,27-06-2024 19:49:28,1m - 9.903s,PASSED
,,,,,,,
Test Cases/New Folder/New Test Case (18),Chrome 126.0.0.0,,,27-06-2024 19:48:27,27-06-2024 19:49:28,1m - 1.606s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 19:48:34,27-06-2024 19:49:22,48.644s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 19:49:22,27-06-2024 19:49:28,5.854s,PASSED
