Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint,Chrome 126.0.0.0,,,27-06-2024 19:51:09,27-06-2024 19:52:39,1m - 29.319s,PASSED
,,,,,,,
Test Cases/ac/checkpoint 2,Chrome 126.0.0.0,,,27-06-2024 19:51:11,27-06-2024 19:52:39,1m - 27.302s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 19:51:16,27-06-2024 19:51:37,21.736s,PASSED
"navigateToUrl(""https://academy.katalon.com/"")",Chrome 126.0.0.0,,,27-06-2024 19:51:37,27-06-2024 19:51:39,2.157s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 1"")",Chrome 126.0.0.0,,,27-06-2024 19:51:39,27-06-2024 19:52:20,40.855s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 2 "")",Chrome 126.0.0.0,,,27-06-2024 19:52:20,27-06-2024 19:52:26,5.205s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 3"")",Chrome 126.0.0.0,,,27-06-2024 19:52:26,27-06-2024 19:52:26,0.935s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 4"")",Chrome 126.0.0.0,,,27-06-2024 19:52:26,27-06-2024 19:52:27,0.844s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 5"")",Chrome 126.0.0.0,,,27-06-2024 19:52:27,27-06-2024 19:52:28,0.970s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 6"")",Chrome 126.0.0.0,,,27-06-2024 19:52:28,27-06-2024 19:52:29,0.916s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 7"")",Chrome 126.0.0.0,,,27-06-2024 19:52:29,27-06-2024 19:52:30,0.973s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 8 "")",Chrome 126.0.0.0,,,27-06-2024 19:52:30,27-06-2024 19:52:31,0.999s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport9"")",Chrome 126.0.0.0,,,27-06-2024 19:52:31,27-06-2024 19:52:32,0.819s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport 10"")",Chrome 126.0.0.0,,,27-06-2024 19:52:32,27-06-2024 19:52:33,0.720s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport11"")",Chrome 126.0.0.0,,,27-06-2024 19:52:33,27-06-2024 19:52:33,0.705s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport12"")",Chrome 126.0.0.0,,,27-06-2024 19:52:33,27-06-2024 19:52:34,0.739s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport13"")",Chrome 126.0.0.0,,,27-06-2024 19:52:34,27-06-2024 19:52:35,0.704s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport14"")",Chrome 126.0.0.0,,,27-06-2024 19:52:35,27-06-2024 19:52:36,0.689s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport15"")",Chrome 126.0.0.0,,,27-06-2024 19:52:36,27-06-2024 19:52:36,0.702s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,27-06-2024 19:52:36,27-06-2024 19:52:37,0.737s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport17"")",Chrome 126.0.0.0,,,27-06-2024 19:52:37,27-06-2024 19:52:38,0.697s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport16"")",Chrome 126.0.0.0,,,27-06-2024 19:52:38,27-06-2024 19:52:38,0.717s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 19:52:38,27-06-2024 19:52:39,0.370s,PASSED
