Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:04:48,04-07-2024 18:07:04,2m - 15.961s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:04:51,04-07-2024 18:05:38,46.588s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:04:57,04-07-2024 18:05:13,15.577s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:13,04-07-2024 18:05:17,3.973s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:17,04-07-2024 18:05:25,7.677s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:25,04-07-2024 18:05:38,13.255s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:05:38,04-07-2024 18:05:55,16.617s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:05:38,04-07-2024 18:05:42,3.496s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:42,04-07-2024 18:05:48,5.861s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:48,04-07-2024 18:05:49,1.059s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:49,04-07-2024 18:05:55,5.727s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:05:55,04-07-2024 18:06:20,25.438s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:05:55,04-07-2024 18:05:59,3.524s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:59,04-07-2024 18:06:08,9.628s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:08,04-07-2024 18:06:10,1.477s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:10,04-07-2024 18:06:20,10.489s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:20,04-07-2024 18:06:33,12.831s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:20,04-07-2024 18:06:23,2.317s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:23,04-07-2024 18:06:28,5.579s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:28,04-07-2024 18:06:30,1.348s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:30,04-07-2024 18:06:33,3.322s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:33,04-07-2024 18:06:49,15.716s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:33,04-07-2024 18:06:39,5.679s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:39,04-07-2024 18:06:43,4.019s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:43,04-07-2024 18:06:47,3.447s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:47,04-07-2024 18:06:49,2.233s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:49,04-07-2024 18:07:04,14.981s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:49,04-07-2024 18:06:52,2.505s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:52,04-07-2024 18:06:59,7.607s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:59,04-07-2024 18:07:00,1.165s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:07:00,04-07-2024 18:07:04,3.439s,PASSED
