Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
aaaaa,Chrome 125.0.0.0,,,26-05-2024 00:04:07,26-05-2024 00:06:32,2m - 25.738s,PASSED
,,,,,,,
Test Cases/tets1,Chrome 125.0.0.0,,,26-05-2024 00:04:12,26-05-2024 00:06:32,2m - 20.635s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,26-05-2024 00:04:20,26-05-2024 00:05:30,1m - 9.810s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,26-05-2024 00:05:30,26-05-2024 00:06:32,1m - 2.311s,PASSED
