Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:04:47,04-07-2024 18:07:07,2m - 20.138s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:04:50,04-07-2024 18:05:30,39.829s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:04:56,04-07-2024 18:05:13,17.809s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:13,04-07-2024 18:05:22,8.255s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:22,04-07-2024 18:05:25,3.602s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:25,04-07-2024 18:05:30,4.413s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:05:30,04-07-2024 18:06:00,29.362s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:05:32,04-07-2024 18:05:37,5.278s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:37,04-07-2024 18:05:44,7.278s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:44,04-07-2024 18:05:47,2.402s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:47,04-07-2024 18:06:00,12.921s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:00,04-07-2024 18:06:14,14.507s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:01,04-07-2024 18:06:07,6.480s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:07,04-07-2024 18:06:12,4.693s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:12,04-07-2024 18:06:13,1.259s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:13,04-07-2024 18:06:14,0.963s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:15,04-07-2024 18:06:32,17.151s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:15,04-07-2024 18:06:19,3.874s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:19,04-07-2024 18:06:27,7.818s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:27,04-07-2024 18:06:29,2.227s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:29,04-07-2024 18:06:32,2.817s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:32,04-07-2024 18:06:54,21.488s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:33,04-07-2024 18:06:37,4.206s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:37,04-07-2024 18:06:44,6.743s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:44,04-07-2024 18:06:46,1.988s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:46,04-07-2024 18:06:54,7.931s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:54,04-07-2024 18:07:07,13.693s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:54,04-07-2024 18:06:56,2.523s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:56,04-07-2024 18:07:02,5.682s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:07:02,04-07-2024 18:07:03,1.011s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:07:03,04-07-2024 18:07:07,4.175s,PASSED
