Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:04:45,04-07-2024 18:07:10,2m - 24.455s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:04:49,04-07-2024 18:05:28,39.035s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:04:54,04-07-2024 18:05:11,16.645s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:11,04-07-2024 18:05:19,8.150s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:19,04-07-2024 18:05:27,7.306s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:27,04-07-2024 18:05:28,1.650s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:05:29,04-07-2024 18:06:00,31.101s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:05:30,04-07-2024 18:05:37,7.708s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:05:37,04-07-2024 18:05:45,7.978s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:05:45,04-07-2024 18:05:48,2.765s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:05:48,04-07-2024 18:06:00,11.663s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:00,04-07-2024 18:06:15,15.239s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:01,04-07-2024 18:06:06,5.476s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:06,04-07-2024 18:06:12,6.198s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:13,04-07-2024 18:06:14,1.173s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:14,04-07-2024 18:06:15,1.372s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:15,04-07-2024 18:06:32,16.506s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:15,04-07-2024 18:06:19,4.047s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:19,04-07-2024 18:06:27,7.424s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:27,04-07-2024 18:06:29,2.173s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:29,04-07-2024 18:06:32,2.607s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:32,04-07-2024 18:06:54,22.397s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:32,04-07-2024 18:06:37,4.797s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:37,04-07-2024 18:06:44,6.278s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:06:44,04-07-2024 18:06:45,1.796s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:06:45,04-07-2024 18:06:54,8.697s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:06:54,04-07-2024 18:07:10,15.578s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:06:55,04-07-2024 18:06:59,4.043s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:06:59,04-07-2024 18:07:04,5.554s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:07:04,04-07-2024 18:07:05,1.316s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:07:05,04-07-2024 18:07:10,4.278s,PASSED
