Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
a,Chrome 126.0.0.0,,,04-07-2024 18:12:16,04-07-2024 18:14:30,2m - 14.254s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:12:19,04-07-2024 18:12:46,26.930s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:12:22,04-07-2024 18:12:35,13.353s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:12:35,04-07-2024 18:12:41,6.034s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:12:41,04-07-2024 18:12:43,1.876s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:12:43,04-07-2024 18:12:46,2.869s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:12:46,04-07-2024 18:13:10,23.456s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:12:47,04-07-2024 18:12:52,4.728s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:12:52,04-07-2024 18:12:58,6.527s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:12:58,04-07-2024 18:12:59,1.101s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:12:59,04-07-2024 18:13:10,10.376s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:13:10,04-07-2024 18:13:32,22.350s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:13:10,04-07-2024 18:13:16,5.569s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:13:16,04-07-2024 18:13:19,3.333s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:13:19,04-07-2024 18:13:28,8.573s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:13:28,04-07-2024 18:13:32,4.169s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:13:32,04-07-2024 18:13:53,21.101s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:13:33,04-07-2024 18:13:35,2.579s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:13:35,04-07-2024 18:13:41,5.882s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:13:41,04-07-2024 18:13:45,4.000s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:13:45,04-07-2024 18:13:53,7.956s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:13:53,04-07-2024 18:14:11,17.848s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:13:54,04-07-2024 18:13:58,3.941s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:13:58,04-07-2024 18:14:04,6.331s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:14:04,04-07-2024 18:14:08,3.653s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:14:08,04-07-2024 18:14:11,3.477s,PASSED
,,,,,,,
Test Cases/aa/aa1,Chrome 126.0.0.0,,,04-07-2024 18:14:11,04-07-2024 18:14:30,18.873s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 18:14:12,04-07-2024 18:14:16,3.737s,PASSED
"navigateToUrl(""https://demowebshop.tricentis.com/fiction"")",Chrome 126.0.0.0,,,04-07-2024 18:14:16,04-07-2024 18:14:19,3.774s,PASSED
"setText(findTestObject(""ac/New Test Object (1)""), ""a"")",Chrome 126.0.0.0,,,04-07-2024 18:14:19,04-07-2024 18:14:25,5.487s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 18:14:25,04-07-2024 18:14:30,5.401s,PASSED
