Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
aa,,,,25-05-2024 23:47:38,25-05-2024 23:48:53,1m - 14.695s,FAILED
,,,,,,,
Test Cases/New Test Case,,,,25-05-2024 23:48:37,25-05-2024 23:48:53,15.666s,FAILED
"startApplicationWithTitle(""C:\Windows\notepad.exe"", ""credentials - Notepad"")",,,,25-05-2024 23:48:37,25-05-2024 23:48:46,9.436s,FAILED
